@relation IBM-HR-Employee-Attrition_preprocess-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Llast-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Llast-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.supervised.instance.SMOTE-C0-K5-P120.0-S1

@attribute Age numeric
@attribute BusinessTravel {Travel_Rarely,Travel_Frequently,Non-Travel}
@attribute DailyRate numeric
@attribute Department {Sales,'Research & Development','Human Resources'}
@attribute DistanceFromHome numeric
@attribute Education numeric
@attribute EducationField {'Life Sciences',Other,Medical,Marketing,'Technical Degree','Human Resources'}
@attribute EmployeeCount numeric
@attribute EmployeeNumber numeric
@attribute EnvironmentSatisfaction numeric
@attribute Gender {Female,Male}
@attribute HourlyRate numeric
@attribute JobInvolvement numeric
@attribute JobLevel numeric
@attribute JobRole {'Sales Executive','Research Scientist','Laboratory Technician','Manufacturing Director','Healthcare Representative',Manager,'Sales Representative','Research Director','Human Resources'}
@attribute JobSatisfaction numeric
@attribute MaritalStatus {Single,Married,Divorced}
@attribute MonthlyIncome numeric
@attribute MonthlyRate numeric
@attribute NumCompaniesWorked numeric
@attribute Over18 {Y}
@attribute OverTime {Yes,No}
@attribute PercentSalaryHike numeric
@attribute PerformanceRating numeric
@attribute RelationshipSatisfaction numeric
@attribute StandardHours numeric
@attribute StockOptionLevel numeric
@attribute TotalWorkingYears numeric
@attribute TrainingTimesLastYear numeric
@attribute WorkLifeBalance numeric
@attribute YearsAtCompany numeric
@attribute YearsInCurrentRole numeric
@attribute YearsSinceLastPromotion numeric
@attribute YearsWithCurrManager numeric
@attribute Class_Attrition {Yes,No}

@data
26,Travel_Rarely,192,'Research & Development',1,2,Medical,1,1083,1,Male,59,2,1,'Laboratory Technician',1,Married,3955,11141,1,Y,No,16,3,1,80,2,6,2,3,5,3,1,3,No
26,Travel_Rarely,683,'Research & Development',2,1,Medical,1,1407,1,Male,36,2,1,'Research Scientist',4,Single,3904,4050,0,Y,No,12,3,4,80,0,5,2,3,4,3,1,1,No
26,Travel_Rarely,652,'Research & Development',7,3,Other,1,1417,3,Male,100,4,1,'Laboratory Technician',1,Single,3578,23577,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7,No
26,Travel_Rarely,390,'Research & Development',17,4,Medical,1,1718,4,Male,62,1,1,'Laboratory Technician',3,Married,2305,6217,1,Y,No,15,3,3,80,3,3,3,4,3,2,0,2,No
26,Travel_Rarely,920,'Human Resources',20,2,Medical,1,1818,4,Female,69,3,1,'Human Resources',2,Married,2148,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4,Yes
26,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,46,3,2,'Sales Executive',4,Single,4684,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2,No
26,Travel_Rarely,482,'Research & Development',1,2,'Life Sciences',1,1893,2,Female,90,2,1,'Research Scientist',3,Married,2933,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0,No
26,Travel_Frequently,1096,'Research & Development',6,3,Other,1,1918,3,Male,61,4,1,'Laboratory Technician',4,Married,2544,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7,No
26,Travel_Rarely,157,'Research & Development',1,3,Medical,1,1952,3,Male,95,3,1,'Laboratory Technician',1,Single,2867,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6,No
26,Travel_Rarely,1167,Sales,5,3,Other,1,2060,4,Female,30,2,1,'Sales Representative',3,Single,2966,21378,0,Y,No,18,3,4,80,0,5,2,3,4,2,0,0,No
27,Travel_Rarely,591,'Research & Development',2,1,Medical,1,7,1,Male,40,3,1,'Laboratory Technician',2,Married,3468,16632,9,Y,No,12,3,4,80,1,6,3,3,2,2,2,2,No
27,Travel_Rarely,1240,'Research & Development',2,4,'Life Sciences',1,54,4,Female,33,3,1,'Laboratory Technician',1,Divorced,2341,19715,1,Y,No,13,3,4,80,1,1,6,3,1,0,0,0,No
27,Travel_Frequently,994,Sales,8,3,'Life Sciences',1,56,4,Male,37,3,3,'Sales Executive',3,Single,8726,2975,1,Y,No,15,3,4,80,0,9,0,3,9,8,1,7,No
27,Non-Travel,691,'Research & Development',9,3,Medical,1,218,4,Male,57,3,1,'Research Scientist',2,Divorced,2024,5970,6,Y,No,18,3,4,80,1,6,1,1,2,2,2,2,No
27,Non-Travel,1450,'Research & Development',3,3,Medical,1,224,3,Male,79,2,1,'Research Scientist',3,Divorced,2566,25326,1,Y,Yes,15,3,4,80,1,1,2,2,1,1,0,1,No
27,Travel_Rarely,1157,'Research & Development',17,3,'Technical Degree',1,233,3,Male,51,3,1,'Research Scientist',2,Married,3058,13364,0,Y,Yes,16,3,4,80,1,6,3,2,5,2,1,1,No
27,Travel_Rarely,894,'Research & Development',9,3,Medical,1,260,4,Female,99,3,1,'Research Scientist',2,Single,2279,11781,1,Y,No,16,3,4,80,0,7,2,2,7,7,0,3,No
27,Travel_Frequently,472,'Research & Development',1,1,'Technical Degree',1,274,3,Male,60,2,2,'Manufacturing Director',1,Married,4298,9679,5,Y,No,19,3,3,80,1,6,1,3,2,2,2,0,No
27,Travel_Frequently,1242,Sales,20,3,'Life Sciences',1,293,4,Female,90,3,2,'Sales Executive',3,Single,9981,12916,1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7,No
27,Travel_Rarely,1220,'Research & Development',5,3,'Life Sciences',1,434,3,Female,85,3,1,'Research Scientist',2,Single,2478,20938,1,Y,Yes,12,3,2,80,0,4,2,2,4,3,1,2,No
27,Travel_Rarely,1377,Sales,2,3,'Life Sciences',1,437,4,Male,74,3,2,'Sales Executive',3,Single,4478,5242,1,Y,Yes,11,3,1,80,0,5,3,3,5,4,0,4,No
27,Non-Travel,210,Sales,1,1,Marketing,1,449,3,Male,73,3,2,'Sales Executive',2,Married,6349,22107,0,Y,Yes,13,3,4,80,1,6,0,3,5,4,1,4,No
27,Travel_Rarely,1130,Sales,8,4,Marketing,1,458,2,Female,56,3,2,'Sales Executive',2,Married,6214,3415,1,Y,No,18,3,1,80,1,8,3,3,8,7,0,7,No
27,Travel_Rarely,1469,'Research & Development',1,2,Medical,1,497,4,Male,82,3,1,'Laboratory Technician',2,Divorced,3816,17881,1,Y,No,11,3,2,80,1,5,2,3,5,2,0,4,No
27,Travel_Rarely,798,'Research & Development',6,4,Medical,1,655,1,Female,66,2,1,'Research Scientist',3,Divorced,2187,5013,0,Y,No,12,3,3,80,2,6,5,2,5,3,0,3,No
27,Travel_Rarely,1420,Sales,2,1,Marketing,1,667,3,Male,85,3,1,'Sales Representative',1,Divorced,3041,16346,0,Y,No,11,3,2,80,1,5,3,3,4,3,0,2,Yes
27,Travel_Rarely,1115,'Research & Development',3,4,Medical,1,700,1,Male,54,2,1,'Research Scientist',4,Single,2045,15174,0,Y,No,13,3,4,80,0,5,0,3,4,2,1,1,No
27,Travel_Rarely,608,'Research & Development',1,2,'Life Sciences',1,725,3,Female,68,3,3,'Manufacturing Director',1,Married,7412,6009,1,Y,No,11,3,4,80,0,9,3,3,9,7,0,7,No
27,Travel_Rarely,975,'Research & Development',7,3,Medical,1,764,4,Female,55,2,2,'Healthcare Representative',1,Single,6811,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7,No
27,Travel_Frequently,829,Sales,8,1,Marketing,1,800,3,Male,84,3,2,'Sales Executive',4,Married,4342,24008,0,Y,No,19,3,2,80,1,5,3,3,4,2,1,1,No
27,Travel_Rarely,269,'Research & Development',5,1,'Technical Degree',1,844,3,Male,42,2,3,'Research Director',4,Divorced,12808,8842,1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8,No
27,Non-Travel,443,'Research & Development',3,3,Medical,1,850,4,Male,50,3,1,'Research Scientist',4,Married,1706,16571,1,Y,No,11,3,3,80,3,0,6,2,0,0,0,0,No
27,Travel_Rarely,618,'Research & Development',4,3,'Life Sciences',1,933,2,Female,76,3,1,'Research Scientist',3,Single,2318,17808,1,Y,No,19,3,3,80,0,1,2,3,1,1,0,0,No
27,Travel_Rarely,1134,'Research & Development',16,4,'Technical Degree',1,1001,3,Female,37,3,1,'Laboratory Technician',2,Married,2811,12086,9,Y,No,14,3,2,80,1,4,2,3,2,2,2,2,No
27,Travel_Rarely,1055,'Research & Development',2,4,'Life Sciences',1,1027,1,Female,47,3,2,'Manufacturing Director',4,Married,4227,4658,0,Y,No,18,3,2,80,1,4,2,3,3,2,2,2,No
27,Non-Travel,1277,'Research & Development',8,5,'Life Sciences',1,1094,1,Male,87,1,1,'Laboratory Technician',3,Married,4621,5869,1,Y,No,19,3,4,80,3,3,4,3,3,2,1,2,No
27,Travel_Rarely,199,'Research & Development',6,3,'Life Sciences',1,1162,4,Male,55,2,1,'Research Scientist',3,Married,2539,7950,1,Y,No,13,3,3,80,1,4,0,3,4,2,2,2,No
27,Travel_Rarely,1103,'Research & Development',14,3,'Life Sciences',1,1244,1,Male,42,3,1,'Research Scientist',1,Married,2235,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8,No
27,Travel_Rarely,1167,'Research & Development',4,2,'Life Sciences',1,1259,1,Male,76,3,1,'Research Scientist',3,Divorced,2517,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3,No
27,Travel_Rarely,1291,Sales,11,3,Medical,1,1364,3,Female,98,4,1,'Sales Representative',4,Married,2534,6527,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0,No
27,Travel_Rarely,205,Sales,10,3,Marketing,1,1403,4,Female,98,2,2,'Sales Executive',4,Married,5769,7100,1,Y,Yes,11,3,4,80,0,6,3,3,6,2,4,4,No
27,Travel_Rarely,135,'Research & Development',17,4,'Life Sciences',1,1405,4,Female,51,3,1,'Research Scientist',3,Single,2394,25681,1,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7,Yes
27,Travel_Rarely,1377,'Research & Development',11,1,'Life Sciences',1,1434,2,Male,91,3,1,'Laboratory Technician',1,Married,2099,7679,0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4,No
27,Travel_Rarely,1302,'Research & Development',19,3,Other,1,1619,4,Male,67,2,1,'Laboratory Technician',1,Divorced,4066,16290,1,Y,No,11,3,1,80,2,7,3,3,7,7,0,7,No
27,Travel_Rarely,486,'Research & Development',8,3,Medical,1,1647,2,Female,86,4,1,'Research Scientist',3,Married,3517,22490,7,Y,No,17,3,1,80,0,5,0,3,3,2,0,2,No
27,Travel_Frequently,591,'Research & Development',2,3,Medical,1,1648,4,Male,87,3,1,'Research Scientist',4,Single,2580,6297,2,Y,No,13,3,3,80,0,6,0,2,4,2,1,2,No
27,Travel_Rarely,1054,'Research & Development',8,3,Medical,1,1751,3,Female,67,3,1,'Research Scientist',4,Single,3445,6152,1,Y,No,11,3,3,80,0,6,5,2,6,2,1,4,No
27,Travel_Frequently,1297,'Research & Development',5,2,'Life Sciences',1,1850,4,Female,53,3,1,'Laboratory Technician',4,Single,2379,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2,No
27,Travel_Frequently,1131,'Research & Development',15,3,'Life Sciences',1,1870,4,Female,77,2,1,'Research Scientist',1,Married,4774,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3,No
27,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,89,4,2,'Sales Executive',3,Single,6500,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7,No
27,Travel_Rarely,1354,'Research & Development',2,4,'Technical Degree',1,1931,2,Male,41,3,1,'Research Scientist',2,Married,2226,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2,No
27,Travel_Frequently,1337,'Human Resources',22,3,'Human Resources',1,1944,1,Female,58,2,1,'Human Resources',2,Married,2863,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Yes
27,Travel_Rarely,954,Sales,9,3,Marketing,1,1965,4,Male,44,3,2,'Sales Executive',4,Single,4105,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7,No
28,Travel_Rarely,103,'Research & Development',24,3,'Life Sciences',1,19,3,Male,50,2,1,'Laboratory Technician',3,Single,2028,12947,5,Y,Yes,14,3,2,80,0,6,4,3,4,2,0,3,Yes
28,Travel_Rarely,1434,'Research & Development',5,4,'Technical Degree',1,65,3,Male,50,3,1,'Laboratory Technician',3,Single,3441,11179,1,Y,Yes,13,3,3,80,0,2,3,2,2,2,2,2,Yes
28,Non-Travel,120,Sales,4,3,Medical,1,129,2,Male,43,3,2,'Sales Executive',3,Married,4221,8863,1,Y,No,15,3,2,80,0,5,3,4,5,4,0,4,No
28,Travel_Rarely,440,'Research & Development',21,3,Medical,1,221,3,Male,42,3,1,'Research Scientist',4,Married,2713,6672,1,Y,No,11,3,3,80,1,5,2,1,5,2,0,2,No
28,Travel_Rarely,529,'Research & Development',2,4,'Life Sciences',1,364,1,Male,79,3,1,'Laboratory Technician',3,Single,3485,14935,2,Y,No,11,3,3,80,0,5,5,1,0,0,0,0,Yes
28,Travel_Rarely,1476,'Research & Development',16,2,Medical,1,412,2,Male,68,4,2,'Healthcare Representative',1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,No
28,Travel_Rarely,1157,'Research & Development',2,4,Medical,1,440,1,Male,84,1,1,'Research Scientist',4,Married,3464,24737,5,Y,Yes,13,3,4,80,0,5,4,2,3,2,2,2,Yes
28,Travel_Rarely,304,Sales,9,4,'Life Sciences',1,498,2,Male,92,3,2,'Sales Executive',4,Single,5253,20750,1,Y,No,16,3,4,80,0,7,1,3,7,5,0,7,No
28,Travel_Rarely,1300,'Research & Development',17,2,Medical,1,536,3,Male,79,3,2,'Laboratory Technician',1,Divorced,4558,13535,1,Y,No,12,3,4,80,1,10,2,3,10,0,1,8,No
28,Travel_Rarely,654,'Research & Development',1,2,'Life Sciences',1,741,1,Female,67,1,1,'Research Scientist',2,Single,2216,3872,7,Y,Yes,13,3,4,80,0,10,4,3,7,7,3,7,Yes
28,Travel_Rarely,890,'Research & Development',2,4,Medical,1,828,3,Male,46,3,1,'Research Scientist',3,Single,4382,16374,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1,Yes
28,Travel_Rarely,1169,'Human Resources',8,2,Medical,1,869,2,Male,63,2,1,'Human Resources',4,Divorced,4936,23965,1,Y,No,13,3,4,80,1,6,6,3,5,1,0,4,No
28,Travel_Rarely,821,Sales,5,4,Medical,1,916,1,Male,98,3,2,'Sales Executive',4,Single,4908,24252,1,Y,No,14,3,2,80,0,4,3,3,4,2,0,2,No
28,Travel_Rarely,995,'Research & Development',9,3,Medical,1,930,3,Female,77,3,1,'Research Scientist',3,Divorced,2377,9834,5,Y,No,18,3,2,80,1,6,2,3,2,2,2,2,No
28,Non-Travel,1366,'Research & Development',24,2,'Technical Degree',1,1082,2,Male,72,2,3,'Healthcare Representative',1,Single,8722,12355,1,Y,No,12,3,1,80,0,10,2,2,10,7,1,9,Yes
28,Travel_Rarely,857,'Research & Development',10,3,Other,1,1097,3,Female,59,3,2,'Research Scientist',3,Single,3660,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7,No
28,Travel_Rarely,895,'Research & Development',15,2,'Life Sciences',1,1102,1,Male,50,3,1,'Laboratory Technician',3,Divorced,2207,22482,1,Y,No,16,3,4,80,1,4,5,2,4,2,2,2,No
28,Travel_Frequently,1009,'Research & Development',1,3,Medical,1,1111,1,Male,45,2,1,'Laboratory Technician',2,Divorced,2596,7160,1,Y,No,15,3,1,80,2,1,2,3,1,0,0,0,Yes
28,Travel_Rarely,950,'Research & Development',3,3,Medical,1,1121,4,Female,93,3,3,'Manufacturing Director',2,Divorced,7655,8039,0,Y,No,17,3,2,80,3,10,3,2,9,7,1,7,No
28,Travel_Rarely,1451,'Research & Development',2,1,'Life Sciences',1,1136,1,Male,67,2,1,'Research Scientist',2,Married,3201,19911,0,Y,No,17,3,1,80,0,6,2,1,5,3,0,4,No
28,Travel_Frequently,773,'Research & Development',6,3,'Life Sciences',1,1154,3,Male,39,2,1,'Research Scientist',3,Divorced,2703,22088,1,Y,Yes,14,3,4,80,1,3,2,3,3,1,0,2,No
28,Travel_Rarely,1485,'Research & Development',12,1,'Life Sciences',1,1175,3,Female,79,3,1,'Laboratory Technician',4,Married,2515,22955,1,Y,Yes,11,3,4,80,0,1,4,2,1,1,0,0,Yes
28,Travel_Rarely,1179,'Research & Development',19,4,Medical,1,1216,4,Male,78,2,1,'Laboratory Technician',1,Married,3196,12449,1,Y,No,12,3,3,80,3,6,2,3,6,5,3,3,No
28,Travel_Frequently,791,'Research & Development',1,4,Medical,1,1286,4,Male,44,3,1,'Laboratory Technician',3,Single,2154,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2,No
28,Travel_Frequently,193,'Research & Development',2,3,'Life Sciences',1,1296,4,Male,52,2,1,'Laboratory Technician',4,Married,3867,14222,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2,No
28,Travel_Rarely,640,'Research & Development',1,3,'Technical Degree',1,1301,4,Male,84,3,1,'Research Scientist',1,Single,2080,4732,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2,No
28,Non-Travel,1476,'Research & Development',1,3,'Life Sciences',1,1315,3,Female,55,1,2,'Laboratory Technician',4,Married,6674,16392,0,Y,No,11,3,1,80,3,10,6,3,9,8,7,5,No
28,Travel_Rarely,736,Sales,26,3,'Life Sciences',1,1387,3,Male,48,2,2,'Sales Executive',1,Married,4724,24232,1,Y,No,11,3,3,80,1,5,0,3,5,3,0,4,No
28,Travel_Rarely,866,Sales,5,3,Medical,1,1469,4,Male,84,3,2,'Sales Executive',1,Single,8463,23490,0,Y,No,18,3,4,80,0,6,4,3,5,4,1,3,No
28,Travel_Frequently,1496,Sales,1,3,'Technical Degree',1,1486,1,Male,92,3,1,'Sales Representative',3,Married,2909,15747,3,Y,No,15,3,4,80,1,5,3,4,3,2,1,2,Yes
28,Travel_Frequently,289,'Research & Development',2,2,Medical,1,1504,3,Male,38,2,1,'Laboratory Technician',1,Single,2561,5355,7,Y,No,11,3,3,80,0,8,2,2,0,0,0,0,Yes
28,Travel_Rarely,1423,'Research & Development',1,3,'Life Sciences',1,1506,1,Male,72,2,1,'Research Scientist',3,Divorced,1563,12530,1,Y,No,14,3,4,80,1,1,2,1,1,0,0,0,No
28,Travel_Frequently,467,Sales,7,3,'Life Sciences',1,1507,3,Male,55,3,2,'Sales Executive',1,Single,4898,11827,0,Y,No,14,3,4,80,0,5,5,3,4,2,1,3,No
28,Travel_Rarely,1083,'Research & Development',29,1,'Life Sciences',1,1514,3,Male,96,1,2,'Manufacturing Director',2,Married,6549,3173,1,Y,No,14,3,2,80,2,8,2,2,8,6,1,7,No
28,Travel_Rarely,329,'Research & Development',24,3,Medical,1,1604,3,Male,51,3,1,'Laboratory Technician',2,Married,2408,7324,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0,Yes
28,Travel_Rarely,1181,'Research & Development',1,3,'Life Sciences',1,1799,3,Male,82,3,1,'Research Scientist',4,Married,2044,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3,No
28,Non-Travel,280,'Human Resources',1,2,'Life Sciences',1,1858,3,Male,43,3,1,'Human Resources',4,Divorced,2706,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2,No
28,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,78,3,1,'Sales Representative',2,Married,2856,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0,No
28,Travel_Frequently,783,Sales,1,2,'Life Sciences',1,1927,3,Male,42,2,2,'Sales Executive',4,Married,6834,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7,No
28,Travel_Rarely,1475,Sales,13,2,Marketing,1,1933,4,Female,84,3,2,'Sales Executive',3,Single,9854,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2,Yes
28,Non-Travel,1103,'Research & Development',16,3,Medical,1,1947,3,Male,49,3,1,'Research Scientist',3,Single,2144,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4,No
28,Travel_Rarely,1404,'Research & Development',17,3,'Technical Degree',1,1960,3,Male,32,2,1,'Laboratory Technician',4,Divorced,2367,18779,5,Y,No,12,3,1,80,1,6,2,2,4,1,0,3,Yes
29,Travel_Rarely,153,'Research & Development',15,2,'Life Sciences',1,15,4,Female,49,2,2,'Laboratory Technician',3,Single,4193,12682,0,Y,Yes,12,3,4,80,0,10,3,3,9,5,0,8,No
29,Travel_Rarely,1389,'Research & Development',21,4,'Life Sciences',1,20,2,Female,51,4,3,'Manufacturing Director',1,Divorced,9980,10195,1,Y,No,11,3,3,80,1,10,1,3,10,9,8,8,No
29,Non-Travel,1496,'Research & Development',1,1,'Technical Degree',1,208,4,Male,41,3,2,'Manufacturing Director',3,Married,4319,26283,1,Y,No,13,3,1,80,1,10,1,3,10,7,0,9,No
29,Travel_Rarely,992,'Research & Development',1,3,'Technical Degree',1,300,3,Male,85,3,1,'Research Scientist',3,Single,2058,19757,0,Y,No,14,3,4,80,0,7,1,2,6,2,1,5,Yes
29,Travel_Frequently,1413,Sales,1,1,Medical,1,312,2,Female,42,3,3,'Sales Executive',4,Married,7918,6599,1,Y,No,14,3,4,80,1,11,5,3,11,10,4,1,No
29,Travel_Rarely,896,'Research & Development',18,1,Medical,1,315,3,Male,86,2,1,'Research Scientist',4,Single,2389,14961,1,Y,Yes,13,3,3,80,0,4,3,2,4,3,0,1,Yes
29,Travel_Rarely,665,'Research & Development',15,3,'Life Sciences',1,346,3,Male,60,3,1,'Research Scientist',4,Single,2340,22673,1,Y,No,19,3,1,80,0,6,1,3,6,5,1,5,No
29,Travel_Rarely,1247,Sales,20,2,Marketing,1,349,4,Male,45,3,2,'Sales Executive',4,Divorced,6931,10732,2,Y,No,14,3,4,80,1,10,2,3,3,2,0,2,No
29,Travel_Rarely,1210,Sales,2,3,Medical,1,366,1,Male,78,2,2,'Sales Executive',2,Married,6644,3687,2,Y,No,19,3,2,80,2,10,2,3,0,0,0,0,No
29,Travel_Frequently,442,Sales,2,2,'Life Sciences',1,388,2,Male,44,3,2,'Sales Executive',4,Single,4554,20260,1,Y,No,18,3,1,80,0,10,3,2,10,7,0,9,No
29,Travel_Rarely,318,'Research & Development',8,4,Other,1,454,2,Male,77,1,1,'Laboratory Technician',1,Married,2119,4759,1,Y,Yes,11,3,4,80,0,7,4,2,7,7,0,7,Yes
29,Travel_Rarely,738,'Research & Development',9,5,Other,1,455,2,Male,30,2,1,'Laboratory Technician',4,Single,3983,7621,0,Y,No,17,3,3,80,0,4,2,3,3,2,2,2,No
29,Travel_Rarely,144,Sales,10,1,Marketing,1,463,4,Female,39,2,2,'Sales Executive',2,Divorced,8268,11866,1,Y,Yes,14,3,1,80,2,7,2,3,7,7,1,7,No
29,Non-Travel,746,Sales,2,3,'Life Sciences',1,469,4,Male,61,3,2,'Sales Executive',3,Married,4649,16928,1,Y,No,14,3,1,80,1,4,3,2,4,3,0,2,No
29,Travel_Rarely,1283,'Research & Development',23,3,'Life Sciences',1,495,4,Male,54,3,1,'Research Scientist',4,Single,2201,18168,9,Y,No,16,3,4,80,0,6,4,3,3,2,1,2,No
29,Travel_Rarely,986,'Research & Development',3,4,Medical,1,564,2,Male,93,2,3,'Research Director',3,Married,11935,21526,1,Y,No,18,3,3,80,0,10,2,3,10,2,0,7,No
29,Travel_Rarely,408,'Research & Development',25,5,'Technical Degree',1,565,3,Female,71,2,1,'Research Scientist',2,Married,2546,18300,5,Y,No,16,3,2,80,0,6,2,4,2,2,1,1,Yes
29,Travel_Rarely,232,'Research & Development',19,3,'Technical Degree',1,611,4,Male,34,3,2,'Manufacturing Director',4,Divorced,4262,22645,4,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,No
29,Travel_Rarely,1176,Sales,3,2,Medical,1,690,2,Female,62,3,2,'Sales Executive',3,Married,5561,3487,1,Y,No,14,3,1,80,1,6,5,2,6,0,1,2,No
29,Travel_Frequently,806,'Research & Development',1,4,'Life Sciences',1,710,2,Male,76,1,1,'Research Scientist',4,Divorced,2720,18959,1,Y,No,18,3,4,80,1,10,5,3,10,7,2,8,No
29,Travel_Rarely,1396,Sales,10,3,'Life Sciences',1,749,3,Male,99,3,1,'Sales Representative',3,Single,2642,2755,1,Y,No,11,3,3,80,0,1,6,3,1,0,0,0,No
29,Travel_Rarely,1090,Sales,10,3,Marketing,1,766,4,Male,83,3,1,'Sales Representative',2,Divorced,2297,17967,1,Y,No,14,3,4,80,2,2,2,3,2,2,2,2,No
29,Travel_Rarely,657,'Research & Development',27,3,Medical,1,793,2,Female,66,3,2,'Healthcare Representative',3,Married,4335,25549,4,Y,No,12,3,1,80,1,11,3,2,8,7,1,1,No
29,Travel_Rarely,805,'Research & Development',1,2,'Life Sciences',1,816,2,Female,36,2,1,'Laboratory Technician',1,Married,2319,6689,1,Y,Yes,11,3,4,80,1,1,1,3,1,0,0,0,Yes
29,Travel_Rarely,341,Sales,1,3,Medical,1,896,2,Female,48,2,1,'Sales Representative',3,Divorced,2800,23522,6,Y,Yes,19,3,3,80,3,5,3,3,3,2,0,2,Yes
29,Travel_Rarely,1086,'Research & Development',7,1,Medical,1,912,1,Female,62,2,1,'Laboratory Technician',4,Divorced,2532,6054,6,Y,No,14,3,3,80,3,8,5,3,4,3,0,3,No
29,Travel_Frequently,1404,Sales,20,3,'Technical Degree',1,974,3,Female,84,3,1,'Sales Representative',4,Married,2157,18203,1,Y,No,15,3,2,80,1,3,5,3,3,1,0,2,No
29,Travel_Frequently,490,'Research & Development',10,3,'Life Sciences',1,1143,4,Female,61,3,1,'Research Scientist',2,Divorced,3291,17940,0,Y,No,14,3,4,80,2,8,2,2,7,5,1,1,No
29,Travel_Rarely,718,'Research & Development',8,1,Medical,1,1150,2,Male,79,2,2,'Manufacturing Director',4,Married,5056,17689,1,Y,Yes,15,3,3,80,1,10,2,2,10,7,1,2,No
29,Travel_Rarely,408,Sales,23,1,'Life Sciences',1,1165,4,Female,45,2,3,'Sales Executive',1,Married,7336,11162,1,Y,No,13,3,1,80,1,11,3,1,11,8,3,10,Yes
29,Travel_Rarely,1401,'Research & Development',6,1,Medical,1,1192,2,Female,54,3,1,'Laboratory Technician',4,Married,3131,26342,1,Y,No,13,3,1,80,1,10,5,3,10,8,0,8,No
29,Travel_Rarely,942,'Research & Development',15,1,'Life Sciences',1,1202,2,Female,69,1,1,'Research Scientist',4,Married,2168,26933,0,Y,Yes,18,3,1,80,1,6,2,2,5,4,1,3,No
29,Travel_Rarely,1010,'Research & Development',1,3,'Life Sciences',1,1249,1,Female,97,3,1,'Research Scientist',4,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2,No
29,Travel_Rarely,1329,'Research & Development',7,3,'Life Sciences',1,1260,3,Male,82,3,2,'Healthcare Representative',4,Divorced,6623,4204,1,Y,Yes,11,3,2,80,2,6,2,3,6,0,1,0,No
29,Travel_Rarely,694,'Research & Development',1,3,'Life Sciences',1,1264,4,Female,87,2,4,'Research Director',4,Divorced,16124,3423,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7,No
29,Travel_Rarely,806,'Research & Development',7,3,'Technical Degree',1,1299,2,Female,39,3,1,'Laboratory Technician',3,Divorced,3339,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7,Yes
29,Travel_Rarely,332,'Human Resources',17,3,Other,1,1419,2,Male,51,2,3,'Human Resources',1,Single,7988,9769,1,Y,No,13,3,1,80,0,10,3,2,10,9,0,9,No
